,Time,completion_time,velocity,position,distance_traveled,max_velocity,average_velocity,power,battery_energy,energy_per_distance
30,115.06665678219511,2842.4007939410603,0.3534471133020576,39.86704324750272,1000.0000000000001,0.36130683649477247,0.33937772096196045,30.97462942097534,1091867.2117022593,1091.867211702259
31,159.38038469300272,2842.4007939410603,0.3561991264914395,55.58337209704031,1000.0000000000001,0.36130683649477247,0.33937772096196045,26.645781521666482,1091867.2117022593,1091.867211702259
32,250.3601646007318,2842.4007939410603,0.35733109601617347,88.08410297633372,1000.0000000000001,0.36130683649477247,0.33937772096196045,24.844724932166912,1091867.2117022593,1091.867211702259
33,341.33994450846086,2842.4007939410603,0.35443122964760065,120.51018705731623,1000.0000000000001,0.36130683649477247,0.33937772096196045,29.43475010347128,1091867.2117022593,1091.867211702259
34,432.31972441618996,2842.4007939410603,0.3501219261936545,152.59288163796273,1000.0000000000001,0.36130683649477247,0.33937772096196045,36.110856066614616,1091867.2117022593,1091.867211702259
35,523.2995043239191,2842.4007939410603,0.3468593500163052,184.3064980914876,1000.0000000000001,0.36130683649477247,0.33937772096196045,41.05016981309502,1091867.2117022593,1091.867211702259
36,642.9436261158942,2842.4007939410603,0.3475479806096489,225.83148167753754,1000.0000000000001,0.36130683649477247,0.33937772096196045,40.01589435650172,1091867.2117022593,1091.867211702259
37,736.0115015314808,2842.4007939410603,0.35128617736198897,258.3122519159073,1000.0000000000001,0.36130683649477247,0.33937772096196045,34.324232840202924,1091867.2117022593,1091.867211702259
38,829.0793769470674,2842.4007939410603,0.35505322825552493,291.14501317903273,1000.0000000000001,0.36130683649477247,0.33937772096196045,28.45683098506518,1091867.2117022593,1091.867211702259
39,922.1472523626541,2842.4007939410603,0.356279716568487,324.2403302407122,1000.0000000000001,0.36130683649477247,0.33937772096196045,26.51795109985635,1091867.2117022593,1091.867211702259
40,1015.2151277782407,2842.4007939410603,0.3546179014364724,357.34695963890056,1000.0000000000001,0.36130683649477247,0.33937772096196045,29.141639694997888,1091867.2117022593,1091.867211702259
41,1135.6463060566932,2842.4007939410603,0.3496786344641499,399.7515021752952,1000.0000000000001,0.36130683649477247,0.33937772096196045,36.78779540189261,1091867.2117022593,1091.867211702259
42,1256.0774843351458,2842.4007939410603,0.3436725886767483,441.503279737484,1000.0000000000001,0.36130683649477247,0.33937772096196045,45.778888803290336,1091867.2117022593,1091.867211702259
43,1376.5086626135983,2842.4007939410603,0.339448535874449,482.6668265490922,1000.0000000000001,0.36130683649477247,0.33937772096196045,51.90086815272675,1091867.2117022593,1091.867211702259
44,1540.3159208871107,2842.4007939410603,0.3408788400205849,538.3862936740695,1000.0000000000001,0.36130683649477247,0.33937772096196045,49.84653721612368,1091867.2117022593,1091.867211702259
45,1659.0148161624395,2842.4007939410603,0.34622158959560473,579.1135452739088,1000.0000000000001,0.36130683649477247,0.33937772096196045,42.0040980911611,1091867.2117022593,1091.867211702259
46,1777.7137114377683,2842.4007939410603,0.3525698670098162,620.5307907896371,1000.0000000000001,0.36130683649477247,0.33937772096196045,32.33967313565127,1091867.2117022593,1091.867211702259
47,1896.4126067130971,2842.4007939410603,0.3580298059985182,662.6859100940239,1000.0000000000001,0.36130683649477247,0.33937772096196045,23.727056631847898,1091867.2117022593,1091.867211702259
48,2015.111501988426,2842.4007939410603,0.36130683649477247,705.3934479535759,1000.0000000000001,0.36130683649477247,0.33937772096196045,18.42432342496919,1091867.2117022593,1091.867211702259
49,2188.3229512048947,2842.4007939410603,0.3609957454767469,768.0889429137934,1000.0000000000001,0.36130683649477247,0.33937772096196045,18.932017502675404,1091867.2117022593,1091.867211702259
50,2361.5344004213634,2842.4007939410603,0.3571092288576211,830.4062216172604,1000.0000000000001,0.36130683649477247,0.33937772096196045,25.19867518983755,1091867.2117022593,1091.867211702259
51,2534.745849637832,2842.4007939410603,0.3528042428136106,891.9037338013862,1000.0000000000001,0.36130683649477247,0.33937772096196045,31.975673874684382,1091867.2117022593,1091.867211702259
52,2707.957298854301,2842.4007939410603,0.3508285331849748,952.762400546114,1000.0000000000001,0.36130683649477247,0.33937772096196045,35.028026782802336,1091867.2117022593,1091.867211702259
53,2842.4007939410603,2842.4007939410603,0.3525787595967931,1000.0000000000001,1000.0000000000001,0.36130683649477247,0.33937772096196045,32.32587177861226,1091867.2117022593,1091.867211702259
